,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,filename
60,1497995907312275459,FlippinBirdsNFT,1396,6269,"Flipping Birds #NFTs

WE GOT SOMETHING FRESH & TASTY FOR YOU!  100% Community/DAO ALGORAND NFT Project. STAKING NOW LIVE!! https://t.co/AIm2dnr23C","Brickell, Miami, Florida",b'UPDATE: holders LFG per the usual #moontravel #stackrewards 100% community project. These $APF rewards from @ASAPortfolio are LOOK EXTRA i mean EXTRA JUICY holders WOW!!! #algofam #AlgorandNFTs https://t.co/fbTCBPs5wa https://t.co/7QmRYcZ0O4',2022-07-05 15:19:52+00:00,3,0,8,0,genadroptweets_1_AlgorandNFTs_2.csv
61,1253033546404425733,TheFalconGuy1,44,214,"Photographer || Nft Creator ||
I love Algorand 🥰❤️❤️","Dhaka, Bangladesh",b'This picture is available for sell in Algorand Blockchain.Link - https://t.co/LG3eoXzLKf#Algorand #NFTs #NFTsales #NFTCommunity #nftphotography #photo #photography #AlgorandNFTs #algogems https://t.co/6woqvPJiMI',2022-07-05 15:18:43+00:00,0,0,8,0,genadroptweets_1_AlgorandNFTs_2.csv
62,1253033546404425733,TheFalconGuy1,44,214,"Photographer || Nft Creator ||
I love Algorand 🥰❤️❤️","Dhaka, Bangladesh",b'This Pic Is Available as NFT in Algorand Blockchain.Link - https://t.co/LG3eoXzLKf#algorand #photography #photo #nature #NFTshill #NFTs #algo #algogems #AlgorandNFTs https://t.co/yj6OaSQbtS',2022-07-05 15:14:24+00:00,0,0,3,1,genadroptweets_1_AlgorandNFTs_2.csv
63,1497995907312275459,FlippinBirdsNFT,1396,6269,"Flipping Birds #NFTs

WE GOT SOMETHING FRESH & TASTY FOR YOU!  100% Community/DAO ALGORAND NFT Project. STAKING NOW LIVE!! https://t.co/AIm2dnr23C","Brickell, Miami, Florida",b'FYI: holders we just increased our daily $trees payout back over 10k a day now per #nft staked #algofam #algorand #AlgorandNFTs https://t.co/CubtJ3lslh',2022-07-05 15:12:16+00:00,2,0,9,0,genadroptweets_1_AlgorandNFTs_2.csv
64,1477331149680693251,algo_stake,4157,667,AlgoStake ASA 511484048 Enabling Algorand ASA Coin creators the ability to offer staking in a few minutes.offering the largest selection of staking on @algorand,United States,"b'Calling all #AlgoNFT artists  We have added #AlgorandNFTs #staking to our platform. Which is now available to everyone, if you wish to offer #NFT #StakingRewards to your holders of a certain #AlgoNFTs send us a DM#Algorand #algofam #algotrading #Algo #Crypto #NFTs #NFTdrop https://t.co/r6uoNpeJfC'",2022-07-05 15:10:23+00:00,16,14,55,2,genadroptweets_1_AlgorandNFTs_2.csv
65,925975511070838784,FoEggs,99,331,"Future of Eggs style NFT creator,published by Rene Kuehl Illustrator, 999 collections of egg will minted $ALGO $ETH",Hamburg,"b'Long time no see everyone, i have busy on my work in real project. so finally i have been upload today.Its really excited to announce my new upload on @_Dartroom .3 eggs collections on 1 NFTs has been uploadedhttps://t.co/94LSKRjQ0BPrice 75 A#algofam #AlgorandNFTs #NFTs https://t.co/vNcV7AVIf5'",2022-07-05 14:28:59+00:00,0,2,2,2,genadroptweets_1_AlgorandNFTs_2.csv
66,1290012615524208643,algohodler_brad,1172,2775,♦️Founder Real Deal Poker♦️CMO Mercury Labs♦️Gambler♦️ DM for business inquiries #FREEROSS #algofam #Algorand #BTC #SHIB ASAs 👉#ACRES #OGS #NFT #CHIPS,United States,"b'$$$$$$$$ SHILL TIME $$$$$$$$ #algofam shill your favorite ASA, NFT, or whatever excites you lol! #Algorand #AlgorandNFTs #Algo $ALGO #algobotz #Crypto https://t.co/ugQJMCpqjq'",2022-07-05 14:19:34+00:00,0,0,3,0,genadroptweets_1_AlgorandNFTs_2.csv
67,1474375317028425729,AlgoScout,2534,7658,Your trading companion on the #Algorand blockchain. Real-time notifications for  major liquidity events related to ASAs. Telegram: https://t.co/oU4niyPk4J ASA: 569120128,Algorand,b'New feature added to our NFT channel! Get notified when an auction on @ALGOxNFT is about to expire and the current bid is below floor price! Credits to @Q2ev for the great idea! #algofam #AlgorandNFTs https://t.co/mlsXX0FQAH',2022-07-05 13:57:42+00:00,7,2,28,0,genadroptweets_1_AlgorandNFTs_2.csv
68,1459365699399393281,PyreneesPack,2611,2550,1/1 NFTs of Pyrenees on the @Algorand Blockchain • Created by @jorge_algo • 10% of sales donated to charity • Gen1: 147/200 minted,,b'GM! Starting off the week with an @al_goanna  raffle for the Pack! The raffle will last 3 weeks to allow plenty of time for new and current members to accumulate some $BISCUITS! Buy Pyrenees -&gt; Get 50 $BISCUITS -&gt; Enter Raffle1 $BISCUIT = 1 Entry #AlgorandNFTs https://t.co/6ZknAtDZjr',2022-07-05 13:41:28+00:00,11,0,28,3,genadroptweets_1_AlgorandNFTs_2.csv
69,1459755460169510917,BadInfluenceNFT,915,1023,Governor @Algorand | VVIP @Graffealgorand | Ambassador & Wicked Member @CrazyEmbryoClub | Emperor @MHeepow | Gold Member @CheekyRodent,,b'Switching up my PFP for the @MHeepow Monday Bonanza! #NewProfilePic #algofam #AlgorandNFTs #Algorand https://t.co/coHFr3gYO8',2022-07-05 13:04:19+00:00,4,2,28,1,genadroptweets_1_AlgorandNFTs_2.csv
70,1459755460169510917,BadInfluenceNFT,915,1023,Governor @Algorand | VVIP @Graffealgorand | Ambassador & Wicked Member @CrazyEmbryoClub | Emperor @MHeepow | Gold Member @CheekyRodent,,b'The @CrazyEmbryoClub Gen 3 is going to be absolute ! #Algorand #AlgorandNFTs #NFTCommunity #NFTProject #algofam https://t.co/H7cR2GadNQ',2022-07-05 12:59:53+00:00,1,1,6,1,genadroptweets_1_AlgorandNFTs_2.csv
71,1468313663366909966,Monkeys101582,954,2603,https://t.co/z6ES0WVw4q…,,b'Hello #algofam #Algorand #AlgorandNFTs family Punk Angry Monkeys#44 looking for someone to auction this amazing unique piece starting price 15 algo you can join this auction and support me https://t.co/HRLpD5CDZk',2022-07-05 12:54:30+00:00,12,4,21,1,genadroptweets_1_AlgorandNFTs_2.csv
72,1240469993227194368,iGetTrades,2538,8212,"I Follow Anyone That Trades Stocks, Options, Cryptos, NFTs & More! 
|  $AAPL 🍏  |  $SPY 🕸  |  $TSLA ⚡️ | $ALGO Ⱥ  |

𝘿𝙞𝙨𝙘𝙤𝙧𝙙: https://t.co/RRceGjw75o",Not Financial Advice,b'Which came first??? #algofam #Algo #AlgorandNFTs @WayruNetwork or @Blockhead_algo https://t.co/3evRTouhK9',2022-07-05 12:33:22+00:00,3,2,9,0,genadroptweets_1_AlgorandNFTs_2.csv
73,1524744538220371968,PR623_,67,96,3D liminal thoughtforms | #NFTs now available on #Dartroom | #AlgoNFTs $ALGO,The Backrooms,b'Space #99 #vaporwave #liminal #3dart #3dartist #nftartist #AlgorandNFTs https://t.co/J1Lt2VKVfK',2022-07-05 12:07:47+00:00,4,0,5,0,genadroptweets_1_AlgorandNFTs_2.csv
74,1463505395368923138,Devil19045455,29,44,Youtube Channel Link 👇,,b'Algorand will be the future of crypto..#algorand #algo #algorandnfts',2022-07-05 11:41:41+00:00,0,0,0,0,genadroptweets_1_AlgorandNFTs_2.csv
75,1466913660471754752,Algon010,514,9,"A Tribe of 1,000 Unique Algon NFT on the Algorand Blockchain.",,b'Algon Dragons just Verified on AlgoxNFT Marketplace #AlgorandNFTs #Algorand #Algoxnft #algofam #NFTProject https://t.co/7mx0WblZiM',2022-07-05 11:40:14+00:00,0,1,2,0,genadroptweets_1_AlgorandNFTs_2.csv
76,1201516258031742977,CjTheGreat210,1679,9260,👉🏽#AlgorandNFTs #AlgoNFTs👈🏽 8.01 Ape Holding $AMC/$GME/$ALGO/$STKE/$DeFly/$OGS/$ALCH/Supporter Of AlgoFlyNFT AlgoWatches⌚ GoonSquadNFT HighyenaNFT,"🔺The Grand Hall, Texas🔺",b'Collection: @LazyDogRescuee https://t.co/qO1Knd65kk#Algorand #AlgorandNFTs #algofam #algo #algoNFT #NewProfilePic #NFTProfilePic https://t.co/dnnM9OdJZ4',2022-07-05 11:34:33+00:00,2,1,4,0,genadroptweets_1_AlgorandNFTs_2.csv
77,1452591716700151808,algo_cats,2091,4620,"💎AlgoCats Discord💎
https://t.co/MVcgIuhIdp
#algo #algofam #algorand",,b'The shuffle is live now on our discordCheck it out #algofam #AlgorandNFTs #Algo #Algorand #algousdt https://t.co/5bJsl5ROZO',2022-07-05 10:52:22+00:00,2,0,5,0,genadroptweets_1_AlgorandNFTs_2.csv
78,1416049047102709763,Raelsworld1,1185,5759,IT'S TIME FOR PLAN #ALGO .... @fractitous #ReallyRichFlamingo  @GO0N_SQUAD #goonsquad  @HigherApeCircle #HAC ...  join da #algofam,SIRIUS  XRP12 ,b'minus 9 days ...  @ALGOBeerGoggles    SHUFFLe live .... early only  at 5Algo ... Steal.... Join DC: https://t.co/OYU9jOs5PO  + lessgooooo #algofam #AlgorandNFTs #shuffle https://t.co/5mhsk5lt9K',2022-07-05 10:39:22+00:00,1,0,2,0,genadroptweets_1_AlgorandNFTs_2.csv
79,1478031071350566912,fcfpay,3592,474,"- Making crypto payments easy!
- Powered by https://t.co/7VT12Ff5mz
- Learn more: https://t.co/afBv7KlGDQ",worldwide,"b"" In today's poll for listing on #FCFpay, three more fantastic #cryptocurrencies:#FILECOIN, #ADA and #ALGO #Listing announcements of previous polls very soon $ADA $FIL $ALGO #Cardano #algorand #CardanoCommunity #CardanoADA #AlgorandNFTs #CardanoGiveaway #binance""",2022-07-05 10:33:30+00:00,51,9,76,3,genadroptweets_1_AlgorandNFTs_2.csv
80,1517525805986889729,Algogator1,633,1786,"1000 1/1 unique hand-drawn Algorand Ali's emerging from the $Algo Swamps
●https://t.co/tZZrpReu3x
●https://t.co/S4dP4BZZRx
●https://t.co/g7Wemmqd22","Florida, USA","b""Double Holder's #nftgiveaway taking place, today, @6pm BST. If you're not a GatorKeeper yet, there's a bunch of secondaries up for grabs on @ALGOxNFT #algofam #algonft #AlgorandNFTs #NFTCommunity https://t.co/hHdu8gk8yu""",2022-07-05 07:54:16+00:00,9,3,19,2,genadroptweets_1_AlgorandNFTs_2.csv
81,1488865001326534662,botanicalgo,468,600,"1/1 Fantasy Greenery Generative Artwork on #algorand.
Artwork link: https://t.co/byKdBQbILt or 👇",metaverse,"b""We've got the winner #algofam!!!Congrats to @_termoses_, and very sorry for @STTMoon, you didn't give me price insight..BTW thank you everyone. Get Bromibolgea maculis 'Meridiem' K. on @_Dartroom https://t.co/tbupeRlBq5#algofam #AlgorandNFTs $ALGO https://t.co/yoMGMDI8ng https://t.co/9ROrNV0dVJ""",2022-07-05 06:26:23+00:00,8,0,11,0,genadroptweets_1_AlgorandNFTs_2.csv
82,1469224031345729540,gemseekernft,115,72,"I hodl and trade NFT's/NFD's/ASA's on the $ALGO blockchain! 🚀

1algo=1algo 

#Algofam",X,b'Scooped up this lil sweetie while everyone else was out partying  I almost feel like I got two for one here! Thanks fam!@algodots276  @Gekofam #algofam #AlgorandNFTs https://t.co/eYSGOPvnvL',2022-07-05 06:20:46+00:00,1,0,3,0,genadroptweets_1_AlgorandNFTs_2.csv
83,1541277955011264513,axiom_artist,5,36,"Im an artist doing what i love.
I'll be opening soon on @randgallery My art will be on the #algorand blockchain!",constantly wandering,b'AND WE ARE LIVE!!!! just dropped my first collection as a shuffle on @RandGallery https://t.co/EOukHPpo6uTravel My fantasy worlds if you dare!!Comment &amp; tell me what you think of this project!  #NFT #NFTCommunity #NFTs #NFTDrop #AlgoNFTs #AlgorandNFTs #NFTCollection',2022-07-05 06:06:07+00:00,0,3,7,3,genadroptweets_1_AlgorandNFTs_2.csv
84,1541277955011264513,axiom_artist,5,36,"Im an artist doing what i love.
I'll be opening soon on @randgallery My art will be on the #algorand blockchain!",constantly wandering,"b""Let it be known IM HIGHLY IMPATIENT  so my adhd brain has decided to start on @RandGallery I'm currently minting my first #nftcollection  The collections name will be Side quest! #algo #AlgoNFTs #NFTCommunity #NFTsales #Algorand #AlgorandNFTs #cryptocurrencies""",2022-07-05 05:09:34+00:00,0,0,4,1,genadroptweets_1_AlgorandNFTs_2.csv
85,1488865001326534662,botanicalgo,468,600,"1/1 Fantasy Greenery Generative Artwork on #algorand.
Artwork link: https://t.co/byKdBQbILt or 👇",metaverse,"b'Finally, a new mint in @_Dartroom. Ready for the giveaway winner. And for my collectors who own 2 or more of my art from the Botanicalgo Plant Collection, I have something special for you.#NFTGiveaway #NFTCommunity #AlgorandNFTs https://t.co/qlydG9MMQZ'",2022-07-05 05:07:38+00:00,5,0,16,4,genadroptweets_1_AlgorandNFTs_2.csv
86,1201516258031742977,CjTheGreat210,1679,9260,👉🏽#AlgorandNFTs #AlgoNFTs👈🏽 8.01 Ape Holding $AMC/$GME/$ALGO/$STKE/$DeFly/$OGS/$ALCH/Supporter Of AlgoFlyNFT AlgoWatches⌚ GoonSquadNFT HighyenaNFT,"🔺The Grand Hall, Texas🔺",b'All my grabs from the past week. @algorillas  @LazyDogRescuee @CrazyEmbryoClub  @SkuliFrens @Thurstobertay  @TvHeadDan @AlgoStarface  @Dogman_NFT @theraptorclub @PixelChimpsNFT @AlgoYisus  @ShittyKitties_ #Algorand #algofam #AlgoNFTs #algo #AlgorandNFTs https://t.co/QMnNkiP5PN',2022-07-05 01:57:17+00:00,15,7,41,0,genadroptweets_1_AlgorandNFTs_2.csv
87,171458940,abba4sure,473,6314,Am a Political Analyst,"Kano, Nigeria",b'@AlgoKris @taco_coin Join us for special edition of Greenaryhour tagged Taco Tuesday which is an interactive session sponsored by Taco coin and every attendee is a winner of some tacos#greeneryteam #AlgorandNFTs #Algorand #Algonauts #Crypto #Tacocoin',2022-07-04 23:26:03+00:00,0,0,1,0,genadroptweets_1_AlgorandNFTs_2.csv
88,1262152387910758401,SeanMooreArt,36,48,"Portrait photographer and artist. All works are original, created by me. #NFT #Photography #Photographer #Algorand https://t.co/VNUYhdrFtq…",Earth,b'NFT #017610/10 full resolution editions available on @AlgogemsNFT #AlgorandNFTs #nftphotography #NFTs #photography #portraitphotography https://t.co/UVM1LotF5K https://t.co/n5NkbcJNhJ',2022-07-04 23:13:54+00:00,1,0,10,5,genadroptweets_1_AlgorandNFTs_2.csv
89,769695160036790272,Madmax17g,171,739,$ALGO $HDL,"Miami, Florida",b'Yoga Flame   new grabs from @madcapstudio #algofam #Algorand #AlgorandNFTs #NFTCommunity #nftart https://t.co/hq99mjoyjd',2022-07-04 22:44:35+00:00,1,1,5,3,genadroptweets_1_AlgorandNFTs_2.csv
90,769695160036790272,Madmax17g,171,739,$ALGO $HDL,"Miami, Florida","b'""This is It"" So clean &amp; sMOOth @collection_moo . #NewProfilePic #algofam #Algorand #AlgorandNFTs #NFTCommmunity #nftart https://t.co/uiwfcOw31W'",2022-07-04 21:06:53+00:00,5,3,16,1,genadroptweets_1_AlgorandNFTs_2.csv
91,769695160036790272,Madmax17g,171,739,$ALGO $HDL,"Miami, Florida",b' 2 New grabs music instruments theme from @LukinArt_ . #ZoiCollection #algofam #AlgorandNFTs #Algorand # #nftart #NFTCommmunity https://t.co/uwUlRFfYx3',2022-07-04 20:50:01+00:00,1,2,6,0,genadroptweets_1_AlgorandNFTs_2.csv
92,1345739785705545729,kel5591,180,739,"ALGO…know what you own, you’ll sleep good at night 🌙 $ALGO $MATIC $XLM $QNT $LCX $CELER $HBAR ❤️#Algo_Alex_NFT❤️",United States,b'@GaryJulesSOL Cheers#Algo #Algorand #AlgorandNFTs #Algo_Alex_NFT #Algo_Alex @Algo_Alex_NFT https://t.co/G7Ld3hEOi7',2022-07-04 20:19:52+00:00,2,1,8,0,genadroptweets_1_AlgorandNFTs_2.csv
93,1432488366608617476,madcapstudio,1424,3463,✨GRAPHIC DESIGNER & ILLUSTRATOR ✨ SOL/XTZ/ALGO https://t.co/s6bej5XfZI,"São Paulo, Brasil","b""''FUNNY DOGS''NEW DROP '5 NEW CHARACTERS in @_Dartroom link: https://t.co/7stoAWulrH#NFT #AlgorandNFTs #pfpNFT #Algo #nftcollectors https://t.co/g9ej8WEKLu""",2022-07-04 20:12:44+00:00,6,3,13,0,genadroptweets_1_AlgorandNFTs_2.csv
94,926130668366467072,Ghost_aliance,1,39,"1500  Ghosts Aliance floating on the Algorand blockchain ------- Minted 070322

NFT Drops : Monday 6pm",Metaverse,"b'New drop special Animate version, Ghost Aliance #006 availabe on @AB2_GalleryCharacter : Anatomy Ghost Aliancehttps://t.co/JGGUswthpD#NFTCommmunity #NFTartist #NFTProject #nftcollectors #AlgoNFTs #AlgorandNFTs #NFTs #NFTshill #NFTdrops https://t.co/NxSdI3ua3d'",2022-07-04 19:58:07+00:00,0,0,3,1,genadroptweets_1_AlgorandNFTs_2.csv
95,1515091341876805636,HawkLandnft,425,59,Hawk Land NFT | #Algofam #algo #algorand #AlgoNFT | E&E,United states,b'Death doctor Hawks at work. Slowly extend your arms.Coming soon...Link: https://t.co/Ql4EX94rtc#algofam #algorand #ALGO #ALGONFT #AlgorandNFTs #AlgoNFTs #algofams #nftart #NFT #NFTs #NFTartist #NFTProject #HAWK #deathdoctor https://t.co/aF65h4n9bP',2022-07-04 18:52:00+00:00,2,0,4,2,genadroptweets_1_AlgorandNFTs_2.csv
96,1520858193370685440,algosharkclub,562,256,A community of 3333 Sharks swimming in the Algorand blockchain. Launch JULY 25! https://t.co/iy3ekesP9c,Algorand,b'3 WEEKS LEFT  Join our discord for updates:https://t.co/IFRBCJeRdb#algofam #algorand #AlgorandNFTs #AlgoNFTs #AlgoNFT #Algo https://t.co/J1LXavp8Wj',2022-07-04 18:24:40+00:00,2,0,5,1,genadroptweets_1_AlgorandNFTs_2.csv
97,1057464816808456192,jessica_tayana,3132,8228,"She/Her
Photographer and NFT Visual Artist.

BOTANIC Collection on @exchgART 🌿

$XTZ • $ALGO • $SOL • $NEAR","Curitiba, Brasil","b'Who likes fresh fruit? Take advantage that this one is still on the tree. haha Another art available from the Brazilian Fruits Collection.""MARACUJA"" 1/1https://t.co/rEvy76wDyp @_Dartroom #algofam #AlgorandNFTs https://t.co/AsgaLUwtkC'",2022-07-04 18:20:57+00:00,13,1,21,0,genadroptweets_1_AlgorandNFTs_2.csv
98,1518093009665077248,DapperUndead,346,348,"Contemporary Artist from 🇺🇸 
Creating non-generative 1/1 PFP NFTs on Algorand Blockchain. 
DapperUndeadSquad 56/1000 minted.
Kitsu Syndicate 15/50 minted","Carthage, MO","b""What's up #algofam Working on Kitsu Syndicate artwork today. Latest mint 14/50. Launch expected by September! $KITSU rewards for holder's! Have a good day  #NFTs #AlgoNFTs #AlgorandNFTs #digitalart #ArtistOnTwitter https://t.co/RlfhS0tI4i""",2022-07-04 18:15:26+00:00,1,1,7,2,genadroptweets_1_AlgorandNFTs_2.csv
99,1515091341876805636,HawkLandnft,425,59,Hawk Land NFT | #Algofam #algo #algorand #AlgoNFT | E&E,United states,b'Loading the new Hawk Land series. #algofam #algorand #ALGO #ALGONFT #AlgorandNFTs #AlgoNFTs #algofams #nftart #NFT #NFTs #NFTartist #NFTProject #HAWK https://t.co/KaedX08AGC',2022-07-04 18:11:01+00:00,3,2,9,3,genadroptweets_1_AlgorandNFTs_2.csv
100,1523441112656003073,Algorand_UK,441,113,Welcome to the official Algorand UK Community 🙌🏼                                       Telegram - https://t.co/pQbq0neWtq,"London, England","b'@ryanRfox is hosting a Proof of State livestream ""Maximize Liquidity Opportunities by Bridging your Crypto Assets"" featuring @ThomasBertani, Project Lead, @pNetworkDeFi on 5 July 2022.Don\'t forget to tune in at 6:00 PM BST.@algodevs#AlgorandNFTs #Defi https://t.co/oS0M8uEXTY'",2022-07-04 18:10:42+00:00,0,0,1,0,genadroptweets_1_AlgorandNFTs_2.csv
101,1452591716700151808,algo_cats,2091,4620,"💎AlgoCats Discord💎
https://t.co/MVcgIuhIdp
#algo #algofam #algorand",,b'Hello #algofam Shuffle time for HOLDERS and NON HOLDERS on our discordhttps://t.co/WyWM1t0w7l25A mint price for NON HOLDERS20A mint price for HOLDERSWe airdropped 250k @DegenTokenASA yesterday #AlgorandNFTs #Algorand #AlgoNFTs #AlgoNFT #Algo https://t.co/EieqtHVmop',2022-07-04 17:55:50+00:00,11,1,14,2,genadroptweets_1_AlgorandNFTs_2.csv
102,1421424500458016772,RogerMa95197435,888,4750,"DISCORD NAME: HeadHoncho#0029

A regular guy trying to learn & invest in crypto. No huge bags of crypto here.
NEW PROJECT ON ALGO : Brutal Fruit 
Link below",#CNFTs #AlgoNFTs,b'Staking for a chance to win #Algo each week?With @PixTrate you can!These #PixelGals are a decent rank too. Lots more to come from this project.LINK: https://t.co/QwQEgWO0tV#AlgoNFTS #AlgoFam #AlgorandNFTS https://t.co/Ys6pkhjr2O',2022-07-04 17:49:28+00:00,0,2,5,0,genadroptweets_1_AlgorandNFTs_2.csv
103,1158326517014892545,hybrid_brain,176,1007,Simplicicity z Whot defines m as human,,"b'@AlgoKris Wow, NFT discuss is transitioning into episodes #Algorand#AlgorandNFTs#Crypto#GreeneryTeam#GreeneryHour'",2022-07-04 17:48:34+00:00,0,1,0,0,genadroptweets_1_AlgorandNFTs_2.csv
104,1201516258031742977,CjTheGreat210,1679,9260,👉🏽#AlgorandNFTs #AlgoNFTs👈🏽 8.01 Ape Holding $AMC/$GME/$ALGO/$STKE/$DeFly/$OGS/$ALCH/Supporter Of AlgoFlyNFT AlgoWatches⌚ GoonSquadNFT HighyenaNFT,"🔺The Grand Hall, Texas🔺",b'Ready for some treats!!! @ShittyKitties_ @MinnerAlgo Shitty Kitties Treats coming soonASA 796490640#algofam #algo #AlgoNFTs #Algorand #AlgorandNFTs #ShittykittiesNFTs https://t.co/OqVWlzAfPC https://t.co/pymPeiNw4K',2022-07-04 17:23:52+00:00,3,3,8,0,genadroptweets_1_AlgorandNFTs_2.csv
105,926130668366467072,Ghost_aliance,1,39,"1500  Ghosts Aliance floating on the Algorand blockchain ------- Minted 070322

NFT Drops : Monday 6pm",Metaverse,"b'New drop special Animate version, Ghost Aliance #004 availabe on @AB2_GalleryCharacter : Light Ghost Aliancehttps://t.co/UMUxG2rkkK#NFTCommmunity #NFTartist #NFTProject #nftcollectors #AlgoNFTs #AlgorandNFTs #NFTs #NFTshill #NFTdrops https://t.co/mZe5BtwlKb'",2022-07-04 16:57:37+00:00,0,0,1,0,genadroptweets_1_AlgorandNFTs_2.csv
