author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
1489317376864636929,ShawnShepherd_,54,274,In the studio...,,b'Multiple drops on Friday July 1 on https://t.co/TtkC6mgwR1#NFTCommunity #NFTs #NFTdrop #nftcollector #nftmagazine #NFTartists #NFTartwork #NFTLaunchpad #NFTsales #nftanimation #NFTDropsRadar #NFTsales #NFTlover #nftcollector #nftcollectors #NFTdiscord #NFTcollections #NFTProject https://t.co/15PX8vg8DK',2022-07-01 00:37:27+00:00,0,0,0,0
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@DOMIVAKERO #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:30:38+00:00,0,0,0,0
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@nftparticle #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:30:24+00:00,0,0,0,0
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@ApeSkyel #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:30:01+00:00,0,0,0,1
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@cyhnft #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:29:44+00:00,0,0,0,1
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@TheCryptoTulip #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:29:26+00:00,0,0,0,0
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@MetaLadies_ #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:28:22+00:00,0,0,0,0
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@ArtvisionNFT #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:28:05+00:00,0,0,0,0
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@MoodyOwlNFT #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:27:44+00:00,0,0,0,0
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@NFTDegenNSM #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:27:10+00:00,0,0,0,0
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@nftgallery_art #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/tOefB7XIjx',2022-06-30 21:26:50+00:00,0,0,0,0
